contract_date	call_put_flag	exercise_price	initial_margin	premium_margin
20260220	C	19600.0	8917.039561055279	28753.5
20260220	C	19800.0	8917.343561728754	27760.0
20260220	C	20000.0	8917.38457135479	26767.0
20260220	C	20200.0	8917.440726147226	25774.0
20260220	C	20400.0	8916.283985871089	24782.0
20260220	C	20500.0	8915.43995104456	24286.0
20260220	C	20600.0	8914.614272870822	23790.0
20260220	C	20650.0	8914.195523795015	23542.0
20260220	C	20700.0	8913.784279786722	23294.0
20260220	C	20750.0	8913.566298149224	23046.5
20260220	C	20800.0	8912.780984407496	22798.5
20260220	C	20850.0	8911.211991819815	22551.0
20260220	C	20900.0	8909.651094882654	22303.5
20260220	C	20950.0	8907.902391181695	22055.5
20260220	C	21000.0	8906.345947177168	21808.0
20260220	C	21050.0	8904.774501722897	21560.5
20260220	C	21100.0	8903.211138785815	21313.0
20260220	C	21150.0	8901.604296101417	21065.5
20260220	C	21200.0	8899.84575902343	20818.5
20260220	C	21250.0	8897.950735800194	20571.0
20260220	C	21300.0	8814.043759716074	20324.0
20260220	C	21350.0	8811.883106377145	20077.0
20260220	C	21400.0	8810.063528961877	19829.5
20260220	C	21450.0	8807.89729613075	19582.5
20260220	C	21500.0	8805.748381886546	19335.5
20260220	C	21550.0	8803.251577026458	19089.0
20260220	C	21600.0	8801.096528442577	18842.0
20260220	C	21650.0	8798.633603340671	18595.5
20260220	C	21700.0	8796.14685853403	18349.0
20260220	C	21750.0	8793.636245009875	18102.5
20260220	C	21800.0	8775.305929085294	17856.0
20260220	C	21850.0	8772.671031339569	17609.5
20260220	C	21900.0	8769.644451309563	17363.5
20260220	C	21950.0	8766.635829725503	17117.5
20260220	C	22000.0	8763.645263873788	16871.5
20260220	C	22050.0	8760.627105721991	16625.5
20260220	C	22100.0	8757.306507112075	16380.0
20260220	C	22150.0	8753.911753781536	16134.5
20260220	C	22200.0	8750.58034996022	15889.0
20260220	C	22250.0	8746.852981698261	15644.0
20260220	C	22300.0	8743.096383987788	15399.0
20260220	C	22350.0	8739.356557802015	15154.0
20260220	C	22400.0	8735.310722200511	14909.5
20260220	C	22450.0	8731.188673358922	14665.0
20260220	C	22500.0	8726.758894732748	14421.0
20260220	C	22550.0	8722.298070500952	14177.0
20260220	C	22600.0	8717.68274495063	13933.0
20260220	C	22650.0	8712.020118108545	13689.5
20260220	C	22700.0	8687.099956622327	13446.5
20260220	C	22750.0	8680.80826877604	13203.5
20260220	C	22800.0	8674.09163362268	12961.0
